Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.GraphicsUnit,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.GraphicsUnit,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.FontStyle,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.FontStyle,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,F:System.Drawing.FontStyle.Regular,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.Font,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Windows.Forms.Label,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,T:System.Drawing.Font,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,176,12,P:System.Windows.Forms.Control.Font,,,,,"this.label3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,175,12,T:System.Windows.Forms.Label,,,,,this.label3.BackColor = System.Drawing.Color.DimGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,175,12,P:System.Windows.Forms.Control.BackColor,,,,,this.label3.BackColor = System.Drawing.Color.DimGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,174,12,T:System.Windows.Forms.Label,,,,,this.label3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,174,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,170,12,T:System.Windows.Forms.ComboBox,,,,,this.comboBox1.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,170,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.comboBox1.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,169,12,T:System.Windows.Forms.ComboBox,,,,,"this.comboBox1.Size = new System.Drawing.Size(293, 45);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,169,12,P:System.Windows.Forms.Control.Size,,,,,"this.comboBox1.Size = new System.Drawing.Size(293, 45);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,T:System.Windows.Forms.RightToLeft,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,T:System.Windows.Forms.RightToLeft,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,F:System.Windows.Forms.RightToLeft.Yes,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,T:System.Windows.Forms.ComboBox,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,T:System.Windows.Forms.RightToLeft,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,168,12,P:System.Windows.Forms.Control.RightToLeft,,,,,this.comboBox1.RightToLeft = System.Windows.Forms.RightToLeft.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,167,12,T:System.Windows.Forms.ComboBox,,,,,"this.comboBox1.Name = ""comboBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,167,12,P:System.Windows.Forms.Control.Name,,,,,"this.comboBox1.Name = ""comboBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,166,12,T:System.Windows.Forms.ComboBox,,,,,"this.comboBox1.Location = new System.Drawing.Point(100, 113);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,166,12,P:System.Windows.Forms.Control.Location,,,,,"this.comboBox1.Location = new System.Drawing.Point(100, 113);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,161,12,T:System.Windows.Forms.ComboBox,,,,,"this.comboBox1.Items.AddRange(new object[] {              ""Orange"",              ""Apple"",              ""Melons"",              ""Kiwi""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,161,12,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"this.comboBox1.Items.AddRange(new object[] {              ""Orange"",              ""Apple"",              ""Melons"",              ""Kiwi""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,161,12,P:System.Windows.Forms.ComboBox.Items,,,,,"this.comboBox1.Items.AddRange(new object[] {              ""Orange"",              ""Apple"",              ""Melons"",              ""Kiwi""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,161,12,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,"this.comboBox1.Items.AddRange(new object[] {              ""Orange"",              ""Apple"",              ""Melons"",              ""Kiwi""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,160,12,T:System.Windows.Forms.ComboBox,,,,,this.comboBox1.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,160,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.comboBox1.FormattingEnabled = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.GraphicsUnit,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.GraphicsUnit,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.FontStyle,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.FontStyle,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,F:System.Drawing.FontStyle.Regular,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.Font,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Windows.Forms.ComboBox,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,T:System.Drawing.Font,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,159,12,P:System.Windows.Forms.Control.Font,,,,,"this.comboBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,155,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numericUpDown1.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,155,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.numericUpDown1.TabIndex = 9;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,154,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.Size = new System.Drawing.Size(120, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,154,12,P:System.Windows.Forms.Control.Size,,,,,"this.numericUpDown1.Size = new System.Drawing.Size(120, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,153,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.Name = ""numericUpDown1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,153,12,P:System.Windows.Forms.Control.Name,,,,,"this.numericUpDown1.Name = ""numericUpDown1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,152,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.MinimumSize = new System.Drawing.Size(120, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,152,12,P:System.Windows.Forms.UpDownBase.MinimumSize,,,,,"this.numericUpDown1.MinimumSize = new System.Drawing.Size(120, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,147,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.Maximum = new decimal(new int[] {              1000,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,147,12,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.numericUpDown1.Maximum = new decimal(new int[] {              1000,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,146,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.Location = new System.Drawing.Point(273, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,146,12,P:System.Windows.Forms.Control.Location,,,,,"this.numericUpDown1.Location = new System.Drawing.Point(273, 50);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.GraphicsUnit,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.GraphicsUnit,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.FontStyle,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.FontStyle,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,F:System.Drawing.FontStyle.Regular,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.Font,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,T:System.Drawing.Font,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,145,12,P:System.Windows.Forms.Control.Font,,,,,"this.numericUpDown1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,141,12,T:System.Windows.Forms.TextBox,,,,,this.textBox1.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,141,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.textBox1.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,140,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Size = new System.Drawing.Size(253, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,140,12,P:System.Windows.Forms.Control.Size,,,,,"this.textBox1.Size = new System.Drawing.Size(253, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,139,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,139,12,P:System.Windows.Forms.Control.Name,,,,,"this.textBox1.Name = ""textBox1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,138,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Location = new System.Drawing.Point(14, 49);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,138,12,P:System.Windows.Forms.Control.Location,,,,,"this.textBox1.Location = new System.Drawing.Point(14, 49);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.GraphicsUnit,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.GraphicsUnit,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.FontStyle,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.FontStyle,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,F:System.Drawing.FontStyle.Regular,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.Font,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Windows.Forms.TextBox,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,T:System.Drawing.Font,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,137,12,P:System.Windows.Forms.Control.Font,,,,,"this.textBox1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 16F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,133,12,T:System.Windows.Forms.Label,,,,,"this.label2.Text = ""Name"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ListView.Designer.cs,133,12,P:System.Windows.Forms.Label.Text,,,,,"this.label2.Text = ""Name"";"
